run,pop,Herbicide,Dose,rep,count,biomass,count_red,bio_red
2,A11,Fomesafen,0.5x,3,1,0.0018,0.952941176,0.998037933
2,A11,Fomesafen,0.5x,4,1,0.1204,0.952941176,0.868759538
2,A11,S-metolachlor,0.5x,1,0,0,1,1
2,A11,S-metolachlor,0.5x,2,0,0,1,1
2,A11,S-metolachlor,0.5x,3,0,0,1,1
2,A11,S-metolachlor,0.5x,4,0,0,1,1
2,A11,Mesotrione,0.5x,1,0,0,1,1
2,A11,Mesotrione,0.5x,2,0,0,1,1
2,A11,Mesotrione,0.5x,3,0,0,1,1
2,A11,Mesotrione,0.5x,4,0,0,1,1
2,A11,Fomesafen,1x,1,0,0,1,1
2,A11,Fomesafen,1x,2,0,0,1,1
2,A11,Fomesafen,1x,3,0,0,1,1
2,A11,Fomesafen,1x,4,0,0,1,1
2,A11,S-metolachlor,1x,1,0,0,1,1
2,A11,S-metolachlor,1x,2,0,0,1,1
2,A11,S-metolachlor,1x,3,0,0,1,1
2,A11,S-metolachlor,1x,4,0,0,1,1
2,A11,Mesotrione,1x,1,0,0,1,1
2,A11,Mesotrione,1x,2,0,0,1,1
2,A11,Mesotrione,1x,3,0,0,1,1
2,A11,Mesotrione,1x,4,0,0,1,1
2,A11,Fomesafen,3x,1,0,0,1,1
2,A11,Fomesafen,3x,2,0,0,1,1
2,A11,Fomesafen,3x,3,0,0,1,1
2,A11,Fomesafen,3x,4,0,0,1,1
2,A11,S-metolachlor,3x,1,0,0,1,1
2,A11,S-metolachlor,3x,2,0,0,1,1
2,A11,S-metolachlor,3x,3,0,0,1,1
2,A11,S-metolachlor,3x,4,0,0,1,1
2,A11,Mesotrione,3x,1,0,0,1,1
2,A11,Mesotrione,3x,2,0,0,1,1
2,A11,Mesotrione,3x,3,0,0,1,1
2,A11,Mesotrione,3x,4,0,0,1,1
2,A15,Fomesafen,0.5x,1,0,0,1,1
2,A15,Fomesafen,0.5x,2,0,0,1,1
2,A15,Fomesafen,0.5x,3,0,0,1,1
2,A15,Fomesafen,0.5x,4,1,0.0042,0.935483871,0.994118677
2,A15,S-metolachlor,0.5x,1,0,0,1,1
2,A15,S-metolachlor,0.5x,2,0,0,1,1
2,A15,S-metolachlor,0.5x,3,0,0,1,1
2,A15,S-metolachlor,0.5x,4,0,0,1,1
2,A15,Mesotrione,0.5x,1,0,0,1,1
2,A15,Mesotrione,0.5x,2,0,0,1,1
2,A15,Mesotrione,0.5x,3,0,0,1,1
2,A15,Mesotrione,0.5x,4,0,0,1,1
2,A15,Fomesafen,1x,1,0,0,1,1
2,A15,Fomesafen,1x,2,0,0,1,1
2,A15,Fomesafen,1x,3,0,0,1,1
2,A15,Fomesafen,1x,4,0,0,1,1
2,A15,S-metolachlor,1x,1,0,0,1,1
2,A15,S-metolachlor,1x,2,0,0,1,1
2,A15,S-metolachlor,1x,3,0,0,1,1
2,A15,S-metolachlor,1x,4,0,0,1,1
2,A15,Mesotrione,1x,1,0,0,1,1
2,A15,Mesotrione,1x,2,0,0,1,1
2,A15,Mesotrione,1x,3,0,0,1,1
2,A15,Mesotrione,1x,4,0,0,1,1
2,A15,Fomesafen,3x,1,0,0,1,1
2,A15,Fomesafen,3x,2,0,0,1,1
2,A15,Fomesafen,3x,3,0,0,1,1
2,A15,Fomesafen,3x,4,0,0,1,1
2,A15,S-metolachlor,3x,1,0,0,1,1
2,A15,S-metolachlor,3x,2,0,0,1,1
2,A15,S-metolachlor,3x,3,0,0,1,1
2,A15,S-metolachlor,3x,4,0,0,1,1
2,A15,Mesotrione,3x,1,0,0,1,1
2,A15,Mesotrione,3x,2,0,0,1,1
2,A15,Mesotrione,3x,3,0,0,1,1
2,A15,Mesotrione,3x,4,0,0,1,1
2,A17,Fomesafen,0.5x,1,2,0.0256,0.920792079,0.974716674
2,A17,Fomesafen,0.5x,2,11,0.151,0.564356436,0.85086788
2,A17,Fomesafen,0.5x,3,0,0,1,1
2,A17,Fomesafen,0.5x,4,1,0.004,0.96039604,0.99604948
2,A17,S-metolachlor,0.5x,1,0,0,1,1
2,A17,S-metolachlor,0.5x,2,1,0.0071,0.96039604,0.992987827
2,A17,S-metolachlor,0.5x,3,0,0,1,1
2,A17,S-metolachlor,0.5x,4,0,0,1,1
2,A17,Mesotrione,0.5x,1,0,0,1,1
2,A17,Mesotrione,0.5x,2,0,0,1,1
2,A17,Mesotrione,0.5x,3,0,0,1,1
2,A17,Mesotrione,0.5x,4,0,0,1,1
2,A17,Fomesafen,1x,1,1,0.0095,0.96039604,0.990617516
2,A17,Fomesafen,1x,2,0,0,1,1
2,A17,Fomesafen,1x,3,0,0,1,1
2,A17,Fomesafen,1x,4,0,0,1,1
2,A17,S-metolachlor,1x,1,0,0,1,1
2,A17,S-metolachlor,1x,2,0,0,1,1
2,A17,S-metolachlor,1x,3,0,0,1,1
2,A17,S-metolachlor,1x,4,0,0,1,1
2,A17,Mesotrione,1x,1,0,0,1,1
2,A17,Mesotrione,1x,2,0,0,1,1
2,A17,Mesotrione,1x,3,0,0,1,1
2,A17,Mesotrione,1x,4,0,0,1,1
2,A17,Fomesafen,3x,1,0,0,1,1
2,A17,Fomesafen,3x,2,0,0,1,1
2,A17,Fomesafen,3x,3,0,0,1,1
2,A17,Fomesafen,3x,4,0,0,1,1
2,A17,S-metolachlor,3x,1,0,0,1,1
2,A17,S-metolachlor,3x,2,0,0,1,1
2,A17,S-metolachlor,3x,3,0,0,1,1
2,A17,S-metolachlor,3x,4,0,0,1,1
2,A17,Mesotrione,3x,1,0,0,1,1
2,A17,Mesotrione,3x,2,0,0,1,1
2,A17,Mesotrione,3x,3,0,0,1,1
2,A17,Mesotrione,3x,4,0,0,1,1
2,A18,Fomesafen,0.5x,1,1,0.0028,0.866666667,0.996147098
2,A18,Fomesafen,0.5x,2,0,0,1,1
2,A18,Fomesafen,0.5x,3,1,0.0032,0.866666667,0.995596684
2,A18,Fomesafen,0.5x,4,0,0,1,1
2,A18,S-metolachlor,0.5x,1,0,0,1,1
2,A18,S-metolachlor,0.5x,2,0,0,1,1
2,A18,S-metolachlor,0.5x,3,0,0,1,1
2,A18,S-metolachlor,0.5x,4,0,0,1,1
2,A18,Mesotrione,0.5x,1,0,0,1,1
2,A18,Mesotrione,0.5x,2,0,0,1,1
2,A18,Mesotrione,0.5x,3,0,0,1,1
2,A18,Mesotrione,0.5x,4,0,0,1,1
2,A18,Fomesafen,1x,1,0,0,1,1
2,A18,Fomesafen,1x,2,0,0,1,1
2,A18,Fomesafen,1x,3,0,0,1,1
2,A18,Fomesafen,1x,4,0,0,1,1
2,A18,S-metolachlor,1x,1,0,0,1,1
2,A18,S-metolachlor,1x,2,0,0,1,1
2,A18,S-metolachlor,1x,3,0,0,1,1
2,A18,S-metolachlor,1x,4,0,0,1,1
2,A18,Mesotrione,1x,1,0,0,1,1
2,A18,Mesotrione,1x,2,0,0,1,1
2,A18,Mesotrione,1x,3,0,0,1,1
2,A18,Mesotrione,1x,4,0,0,1,1
2,A18,Fomesafen,3x,1,0,0,1,1
2,A18,Fomesafen,3x,2,0,0,1,1
2,A18,Fomesafen,3x,3,0,0,1,1
2,A18,Fomesafen,3x,4,0,0,1,1
2,A18,S-metolachlor,3x,1,0,0,1,1
2,A18,S-metolachlor,3x,2,0,0,1,1
2,A18,S-metolachlor,3x,3,0,0,1,1
2,A18,S-metolachlor,3x,4,0,0,1,1
2,A18,Mesotrione,3x,1,0,0,1,1
2,A18,Mesotrione,3x,2,0,0,1,1
2,A18,Mesotrione,3x,3,0,0,1,1
2,A18,Mesotrione,3x,4,0,0,1,1
2,A20,Fomesafen,0.5x,1,7,0.1577,0.711340206,0.825020804
2,A20,Fomesafen,0.5x,2,4,0.1269,0.835051546,0.859195562
2,A20,Fomesafen,0.5x,3,4,0.0589,0.835051546,0.934646325
2,A20,Fomesafen,0.5x,4,9,0.673,0.628865979,0.253259362
2,A20,S-metolachlor,0.5x,1,2,0.0263,0.917525773,0.970818308
2,A20,S-metolachlor,0.5x,2,0,0,1,1
2,A20,S-metolachlor,0.5x,3,4,0.1264,0.835051546,0.859750347
2,A20,S-metolachlor,0.5x,4,0,0,1,1
2,A20,Mesotrione,0.5x,1,6,0.0361,0.75257732,0.959944521
2,A20,Mesotrione,0.5x,2,4,0.1035,0.835051546,0.885159501
2,A20,Mesotrione,0.5x,3,0,0,1,1
2,A20,Mesotrione,0.5x,4,9,0.2174,0.628865979,0.758779473
2,A20,Fomesafen,1x,1,5,0.1071,0.793814433,0.881165049
2,A20,Fomesafen,1x,2,4,0.0706,0.835051546,0.921664355
2,A20,Fomesafen,1x,3,6,0.0625,0.75257732,0.930651872
2,A20,Fomesafen,1x,4,7,0.0726,0.711340206,0.919445215
2,A20,S-metolachlor,1x,1,0,0,1,1
2,A20,S-metolachlor,1x,2,0,0,1,1
2,A20,S-metolachlor,1x,3,0,0,1,1
2,A20,S-metolachlor,1x,4,1,0.014,0.958762887,0.984466019
2,A20,Mesotrione,1x,1,0,0,1,1
2,A20,Mesotrione,1x,2,0,0,1,1
2,A20,Mesotrione,1x,3,0,0,1,1
2,A20,Mesotrione,1x,4,0,0,1,1
2,A20,Fomesafen,3x,1,0,0,1,1
2,A20,Fomesafen,3x,2,1,0.0032,0.958762887,0.996449376
2,A20,Fomesafen,3x,3,2,0.0092,0.917525773,0.989791956
2,A20,Fomesafen,3x,4,5,0.0063,0.793814433,0.993009709
2,A20,S-metolachlor,3x,1,0,0,1,1
2,A20,S-metolachlor,3x,2,0,0,1,1
2,A20,S-metolachlor,3x,3,0,0,1,1
2,A20,S-metolachlor,3x,4,0,0,1,1
2,A20,Mesotrione,3x,1,0,0,1,1
2,A20,Mesotrione,3x,2,0,0,1,1
2,A20,Mesotrione,3x,3,0,0,1,1
2,A20,Mesotrione,3x,4,0,0,1,1
2,A22,Fomesafen,0.5x,1,0,0,1,1
2,A22,Fomesafen,0.5x,2,0,0,1,1
2,A22,Fomesafen,0.5x,3,1,0.0766,0.906976744,0.871022058
2,A22,Fomesafen,0.5x,4,0,0,1,1
2,A22,S-metolachlor,0.5x,1,0,0,1,1
2,A22,S-metolachlor,0.5x,2,0,0,1,1
2,A22,S-metolachlor,0.5x,3,0,0,1,1
2,A22,S-metolachlor,0.5x,4,0,0,1,1
2,A22,Mesotrione,0.5x,1,0,0,1,1
2,A22,Mesotrione,0.5x,2,0,0,1,1
2,A22,Mesotrione,0.5x,3,0,0,1,1
2,A22,Mesotrione,0.5x,4,0,0,1,1
2,A22,Fomesafen,1x,1,0,0,1,1
2,A22,Fomesafen,1x,2,0,0,1,1
2,A22,Fomesafen,1x,3,0,0,1,1
2,A22,Fomesafen,1x,4,1,0.0036,0.906976744,0.993938373
2,A22,S-metolachlor,1x,1,0,0,1,1
2,A22,S-metolachlor,1x,2,0,0,1,1
2,A22,S-metolachlor,1x,3,0,0,1,1
2,A22,S-metolachlor,1x,4,0,0,1,1
2,A22,Mesotrione,1x,1,0,0,1,1
2,A22,Mesotrione,1x,2,0,0,1,1
2,A22,Mesotrione,1x,3,0,0,1,1
2,A22,Mesotrione,1x,4,0,0,1,1
2,A22,Fomesafen,3x,1,0,0,1,1
2,A22,Fomesafen,3x,2,0,0,1,1
2,A22,Fomesafen,3x,3,0,0,1,1
2,A22,Fomesafen,3x,4,0,0,1,1
2,A22,S-metolachlor,3x,1,0,0,1,1
2,A22,S-metolachlor,3x,2,0,0,1,1
2,A22,S-metolachlor,3x,3,0,0,1,1
2,A22,S-metolachlor,3x,4,0,0,1,1
2,A22,Mesotrione,3x,1,0,0,1,1
2,A22,Mesotrione,3x,2,0,0,1,1
2,A22,Mesotrione,3x,3,0,0,1,1
2,A22,Mesotrione,3x,4,0,0,1,1
2,A23,Fomesafen,0.5x,1,3,0.0647,0.870967742,0.937924252
2,A23,Fomesafen,0.5x,2,1,0.0061,0.956989247,0.994147418
2,A23,Fomesafen,0.5x,3,1,0.0026,0.956989247,0.997505457
2,A23,Fomesafen,0.5x,4,3,0.0172,0.870967742,0.983497637
2,A23,S-metolachlor,0.5x,1,0,0,1,1
2,A23,S-metolachlor,0.5x,2,0,0,1,1
2,A23,S-metolachlor,0.5x,3,0,0,1,1
2,A23,S-metolachlor,0.5x,4,0,0,1,1
2,A23,Mesotrione,0.5x,1,0,0,1,1
2,A23,Mesotrione,0.5x,2,0,0,1,1
2,A23,Mesotrione,0.5x,3,0,0,1,1
2,A23,Mesotrione,0.5x,4,0,0,1,1
2,A23,Fomesafen,1x,1,1,0.0051,0.956989247,0.995106858
2,A23,Fomesafen,1x,2,0,0,1,1
2,A23,Fomesafen,1x,3,1,0.0126,0.956989247,0.98791106
2,A23,Fomesafen,1x,4,2,0.0048,0.913978495,0.99539469
2,A23,S-metolachlor,1x,1,0,0,1,1
2,A23,S-metolachlor,1x,2,0,0,1,1
2,A23,S-metolachlor,1x,3,0,0,1,1
2,A23,S-metolachlor,1x,4,0,0,1,1
2,A23,Mesotrione,1x,1,0,0,1,1
2,A23,Mesotrione,1x,2,0,0,1,1
2,A23,Mesotrione,1x,3,0,0,1,1
2,A23,Mesotrione,1x,4,0,0,1,1
2,A23,Fomesafen,3x,1,0,0,1,1
2,A23,Fomesafen,3x,2,0,0,1,1
2,A23,Fomesafen,3x,3,0,0,1,1
2,A23,Fomesafen,3x,4,0,0,1,1
2,A23,S-metolachlor,3x,1,0,0,1,1
2,A23,S-metolachlor,3x,2,0,0,1,1
2,A23,S-metolachlor,3x,3,0,0,1,1
2,A23,S-metolachlor,3x,4,0,0,1,1
2,A23,Mesotrione,3x,1,0,0,1,1
2,A23,Mesotrione,3x,2,0,0,1,1
2,A23,Mesotrione,3x,3,0,0,1,1
2,A23,Mesotrione,3x,4,0,0,1,1
2,A27,Fomesafen,0.5x,1,0,0,1,1
2,A27,Fomesafen,0.5x,2,1,0.0062,0.909090909,0.993865334
2,A27,Fomesafen,0.5x,3,0,0,1,1
2,A27,Fomesafen,0.5x,4,0,0,1,1
2,A27,S-metolachlor,0.5x,1,0,0,1,1
2,A27,S-metolachlor,0.5x,2,0,0,1,1
2,A27,S-metolachlor,0.5x,3,0,0,1,1
2,A27,S-metolachlor,0.5x,4,0,0,1,1
2,A27,Mesotrione,0.5x,1,0,0,1,1
2,A27,Mesotrione,0.5x,2,0,0,1,1
2,A27,Mesotrione,0.5x,3,0,0,1,1
2,A27,Mesotrione,0.5x,4,0,0,1,1
2,A27,Fomesafen,1x,1,1,0.0042,0.909090909,0.995844259
2,A27,Fomesafen,1x,2,0,0,1,1
2,A27,Fomesafen,1x,3,0,0,1,1
2,A27,Fomesafen,1x,4,0,0,1,1
2,A27,S-metolachlor,1x,1,0,0,1,1
2,A27,S-metolachlor,1x,2,0,0,1,1
2,A27,S-metolachlor,1x,3,0,0,1,1
2,A27,S-metolachlor,1x,4,0,0,1,1
2,A27,Mesotrione,1x,1,0,0,1,1
2,A27,Mesotrione,1x,2,0,0,1,1
2,A27,Mesotrione,1x,3,0,0,1,1
2,A27,Mesotrione,1x,4,0,0,1,1
2,A27,Fomesafen,3x,1,0,0,1,1
2,A27,Fomesafen,3x,2,0,0,1,1
2,A27,Fomesafen,3x,3,0,0,1,1
2,A27,Fomesafen,3x,4,0,0,1,1
2,A27,S-metolachlor,3x,1,0,0,1,1
2,A27,S-metolachlor,3x,2,0,0,1,1
2,A27,S-metolachlor,3x,3,0,0,1,1
2,A27,S-metolachlor,3x,4,0,0,1,1
2,A27,Mesotrione,3x,1,0,0,1,1
2,A27,Mesotrione,3x,2,0,0,1,1
2,A27,Mesotrione,3x,3,0,0,1,1
2,A27,Mesotrione,3x,4,0,0,1,1
2,A31,Fomesafen,0.5x,1,0,0,1,1
2,A31,Fomesafen,0.5x,2,0,0,1,1
2,A31,Fomesafen,0.5x,3,1,0.0029,0.925925926,0.995182524
2,A31,Fomesafen,0.5x,4,0,0,1,1
2,A31,S-metolachlor,0.5x,1,0,0,1,1
2,A31,S-metolachlor,0.5x,2,0,0,1,1
2,A31,S-metolachlor,0.5x,3,1,0.0038,0.925925926,0.993687445
2,A31,S-metolachlor,0.5x,4,0,0,1,1
2,A31,Mesotrione,0.5x,1,0,0,1,1
2,A31,Mesotrione,0.5x,2,0,0,1,1
2,A31,Mesotrione,0.5x,3,0,0,1,1
2,A31,Mesotrione,0.5x,4,0,0,1,1
2,A31,Fomesafen,1x,1,0,0,1,1
2,A31,Fomesafen,1x,2,0,0,1,1
2,A31,Fomesafen,1x,3,0,0,1,1
2,A31,Fomesafen,1x,4,0,0,1,1
2,A31,S-metolachlor,1x,1,0,0,1,1
2,A31,S-metolachlor,1x,2,0,0,1,1
2,A31,S-metolachlor,1x,3,0,0,1,1
2,A31,S-metolachlor,1x,4,0,0,1,1
2,A31,Mesotrione,1x,1,0,0,1,1
2,A31,Mesotrione,1x,2,0,0,1,1
2,A31,Mesotrione,1x,3,0,0,1,1
2,A31,Mesotrione,1x,4,0,0,1,1
2,A31,Fomesafen,3x,1,0,0,1,1
2,A31,Fomesafen,3x,2,0,0,1,1
2,A31,Fomesafen,3x,3,0,0,1,1
2,A31,Fomesafen,3x,4,0,0,1,1
2,A31,S-metolachlor,3x,1,0,0,1,1
2,A31,S-metolachlor,3x,2,0,0,1,1
2,A31,S-metolachlor,3x,3,0,0,1,1
2,A31,S-metolachlor,3x,4,0,0,1,1
2,A31,Mesotrione,3x,1,0,0,1,1
2,A31,Mesotrione,3x,2,0,0,1,1
2,A31,Mesotrione,3x,3,0,0,1,1
2,A31,Mesotrione,3x,4,0,0,1,1
2,A34,Fomesafen,0.5x,1,0,0,1,1
2,A34,Fomesafen,0.5x,2,0,0,1,1
2,A34,Fomesafen,0.5x,3,0,0,1,1
2,A34,Fomesafen,0.5x,4,0,0,1,1
2,A34,S-metolachlor,0.5x,1,0,0,1,1
2,A34,S-metolachlor,0.5x,2,0,0,1,1
2,A34,S-metolachlor,0.5x,3,0,0,1,1
2,A34,S-metolachlor,0.5x,4,0,0,1,1
2,A34,Mesotrione,0.5x,1,0,0,1,1
2,A34,Mesotrione,0.5x,2,0,0,1,1
2,A34,Mesotrione,0.5x,3,0,0,1,1
2,A34,Mesotrione,0.5x,4,0,0,1,1
2,A34,Fomesafen,1x,1,0,0,1,1
2,A34,Fomesafen,1x,2,0,0,1,1
2,A34,Fomesafen,1x,3,0,0,1,1
2,A34,Fomesafen,1x,4,0,0,1,1
2,A34,S-metolachlor,1x,1,0,0,1,1
2,A34,S-metolachlor,1x,2,0,0,1,1
2,A34,S-metolachlor,1x,3,0,0,1,1
2,A34,S-metolachlor,1x,4,0,0,1,1
2,A34,Mesotrione,1x,1,0,0,1,1
2,A34,Mesotrione,1x,2,0,0,1,1
2,A34,Mesotrione,1x,3,0,0,1,1
2,A34,Mesotrione,1x,4,0,0,1,1
2,A34,Fomesafen,3x,1,0,0,1,1
2,A34,Fomesafen,3x,2,0,0,1,1
2,A34,Fomesafen,3x,3,0,0,1,1
2,A34,Fomesafen,3x,4,0,0,1,1
2,A34,S-metolachlor,3x,1,0,0,1,1
2,A34,S-metolachlor,3x,2,0,0,1,1
2,A34,S-metolachlor,3x,3,0,0,1,1
2,A34,S-metolachlor,3x,4,0,0,1,1
2,A34,Mesotrione,3x,1,0,0,1,1
2,A34,Mesotrione,3x,2,0,0,1,1
2,A34,Mesotrione,3x,3,0,0,1,1
2,A34,Mesotrione,3x,4,0,0,1,1
2,A35,Fomesafen,0.5x,1,0,0,1,1
2,A35,Fomesafen,0.5x,2,0,0,1,1
2,A35,Fomesafen,0.5x,3,0,0,1,1
2,A35,Fomesafen,0.5x,4,2,0.0148,0.915789474,0.986507738
2,A35,S-metolachlor,0.5x,1,0,0,1,1
2,A35,S-metolachlor,0.5x,2,0,0,1,1
2,A35,S-metolachlor,0.5x,3,0,0,1,1
2,A35,S-metolachlor,0.5x,4,0,0,1,1
2,A35,Mesotrione,0.5x,1,0,0,1,1
2,A35,Mesotrione,0.5x,2,0,0,1,1
2,A35,Mesotrione,0.5x,3,0,0,1,1
2,A35,Mesotrione,0.5x,4,0,0,1,1
2,A35,Fomesafen,1x,1,0,0,1,1
2,A35,Fomesafen,1x,2,0,0,1,1
2,A35,Fomesafen,1x,3,0,0,1,1
2,A35,Fomesafen,1x,4,0,0,1,1
2,A35,S-metolachlor,1x,1,0,0,1,1
2,A35,S-metolachlor,1x,2,0,0,1,1
2,A35,S-metolachlor,1x,3,0,0,1,1
2,A35,S-metolachlor,1x,4,0,0,1,1
2,A35,Mesotrione,1x,1,0,0,1,1
2,A35,Mesotrione,1x,2,0,0,1,1
2,A35,Mesotrione,1x,3,0,0,1,1
2,A35,Mesotrione,1x,4,0,0,1,1
2,A35,Fomesafen,3x,1,0,0,1,1
2,A35,Fomesafen,3x,2,0,0,1,1
2,A35,Fomesafen,3x,3,0,0,1,1
2,A35,Fomesafen,3x,4,0,0,1,1
2,A35,S-metolachlor,3x,1,0,0,1,1
2,A35,S-metolachlor,3x,2,0,0,1,1
2,A35,S-metolachlor,3x,3,0,0,1,1
2,A35,S-metolachlor,3x,4,0,0,1,1
2,A35,Mesotrione,3x,1,0,0,1,1
2,A35,Mesotrione,3x,2,0,0,1,1
2,A35,Mesotrione,3x,3,0,0,1,1
2,A35,Mesotrione,3x,4,0,0,1,1
2,A36,Fomesafen,0.5x,1,5,0.0359,0.880952381,0.969857263
2,A36,Fomesafen,0.5x,2,0,0,1,1
2,A36,Fomesafen,0.5x,3,0,0,1,1
2,A36,Fomesafen,0.5x,4,1,0.0221,0.976190476,0.981444165
2,A36,S-metolachlor,0.5x,1,0,0,1,1
2,A36,S-metolachlor,0.5x,2,0,0,1,1
2,A36,S-metolachlor,0.5x,3,0,0,1,1
2,A36,S-metolachlor,0.5x,4,0,0,1,1
2,A36,Mesotrione,0.5x,1,0,0,1,1
2,A36,Mesotrione,0.5x,2,0,0,1,1
2,A36,Mesotrione,0.5x,3,0,0,1,1
2,A36,Mesotrione,0.5x,4,0,0,1,1
2,A36,Fomesafen,1x,1,0,0,1,1
2,A36,Fomesafen,1x,2,0,0,1,1
2,A36,Fomesafen,1x,3,0,0,1,1
2,A36,Fomesafen,1x,4,0,0,1,1
2,A36,S-metolachlor,1x,1,0,0,1,1
2,A36,S-metolachlor,1x,2,0,0,1,1
2,A36,S-metolachlor,1x,3,0,0,1,1
2,A36,S-metolachlor,1x,4,0,0,1,1
2,A36,Mesotrione,1x,1,0,0,1,1
2,A36,Mesotrione,1x,2,0,0,1,1
2,A36,Mesotrione,1x,3,0,0,1,1
2,A36,Mesotrione,1x,4,0,0,1,1
2,A36,Fomesafen,3x,1,0,0,1,1
2,A36,Fomesafen,3x,2,0,0,1,1
2,A36,Fomesafen,3x,3,0,0,1,1
2,A36,Fomesafen,3x,4,0,0,1,1
2,A36,S-metolachlor,3x,1,0,0,1,1
2,A36,S-metolachlor,3x,2,0,0,1,1
2,A36,S-metolachlor,3x,3,0,0,1,1
2,A36,S-metolachlor,3x,4,0,0,1,1
2,A36,Mesotrione,3x,1,0,0,1,1
2,A36,Mesotrione,3x,2,0,0,1,1
2,A36,Mesotrione,3x,3,0,0,1,1
2,A36,Mesotrione,3x,4,0,0,1,1
2,A37,Fomesafen,0.5x,1,1,0.0094,0.954022989,0.992641735
2,A37,Fomesafen,0.5x,2,0,0,1,1
2,A37,Fomesafen,0.5x,3,3,0.0375,0.862068966,0.970645218
2,A37,Fomesafen,0.5x,4,1,0.0077,0.954022989,0.993972485
2,A37,S-metolachlor,0.5x,1,0,0,1,1
2,A37,S-metolachlor,0.5x,2,0,0,1,1
2,A37,S-metolachlor,0.5x,3,0,0,1,1
2,A37,S-metolachlor,0.5x,4,0,0,1,1
2,A37,Mesotrione,0.5x,1,0,0,1,1
2,A37,Mesotrione,0.5x,2,0,0,1,1
2,A37,Mesotrione,0.5x,3,0,0,1,1
2,A37,Mesotrione,0.5x,4,0,0,1,1
2,A37,Fomesafen,1x,1,0,0,1,1
2,A37,Fomesafen,1x,2,0,0,1,1
2,A37,Fomesafen,1x,3,0,0,1,1
2,A37,Fomesafen,1x,4,0,0,1,1
2,A37,S-metolachlor,1x,1,0,0,1,1
2,A37,S-metolachlor,1x,2,0,0,1,1
2,A37,S-metolachlor,1x,3,0,0,1,1
2,A37,S-metolachlor,1x,4,0,0,1,1
2,A37,Mesotrione,1x,1,0,0,1,1
2,A37,Mesotrione,1x,2,0,0,1,1
2,A37,Mesotrione,1x,3,0,0,1,1
2,A37,Mesotrione,1x,4,0,0,1,1
2,A37,Fomesafen,3x,1,0,0,1,1
2,A37,Fomesafen,3x,2,0,0,1,1
2,A37,Fomesafen,3x,3,0,0,1,1
2,A37,Fomesafen,3x,4,0,0,1,1
2,A37,S-metolachlor,3x,1,0,0,1,1
2,A37,S-metolachlor,3x,2,0,0,1,1
2,A37,S-metolachlor,3x,3,0,0,1,1
2,A37,S-metolachlor,3x,4,0,0,1,1
2,A37,Mesotrione,3x,1,0,0,1,1
2,A37,Mesotrione,3x,2,0,0,1,1
2,A37,Mesotrione,3x,3,0,0,1,1
2,A37,Mesotrione,3x,4,0,0,1,1
2,A39,Fomesafen,0.5x,1,0,0,1,1
2,A39,Fomesafen,0.5x,2,1,0.0173,0.979899497,0.98745354
2,A39,Fomesafen,0.5x,3,0,0,1,1
2,A39,Fomesafen,0.5x,4,0,0,1,1
2,A39,S-metolachlor,0.5x,1,0,0,1,1
2,A39,S-metolachlor,0.5x,2,0,0,1,1
2,A39,S-metolachlor,0.5x,3,0,0,1,1
2,A39,S-metolachlor,0.5x,4,0,0,1,1
2,A39,Mesotrione,0.5x,1,2,0.0252,0.959798995,0.981724232
2,A39,Mesotrione,0.5x,2,0,0,1,1
2,A39,Mesotrione,0.5x,3,0,0,1,1
2,A39,Mesotrione,0.5x,4,0,0,1,1
2,A39,Fomesafen,1x,1,0,0,1,1
2,A39,Fomesafen,1x,2,0,0,1,1
2,A39,Fomesafen,1x,3,0,0,1,1
2,A39,Fomesafen,1x,4,0,0,1,1
2,A39,S-metolachlor,1x,1,0,0,1,1
2,A39,S-metolachlor,1x,2,0,0,1,1
2,A39,S-metolachlor,1x,3,0,0,1,1
2,A39,S-metolachlor,1x,4,0,0,1,1
2,A39,Mesotrione,1x,1,0,0,1,1
2,A39,Mesotrione,1x,2,0,0,1,1
2,A39,Mesotrione,1x,3,0,0,1,1
2,A39,Mesotrione,1x,4,0,0,1,1
2,A39,Fomesafen,3x,1,0,0,1,1
2,A39,Fomesafen,3x,2,0,0,1,1
2,A39,Fomesafen,3x,3,0,0,1,1
2,A39,Fomesafen,3x,4,0,0,1,1
2,A39,S-metolachlor,3x,1,0,0,1,1
2,A39,S-metolachlor,3x,2,0,0,1,1
2,A39,S-metolachlor,3x,3,0,0,1,1
2,A39,S-metolachlor,3x,4,0,0,1,1
2,A39,Mesotrione,3x,1,0,0,1,1
2,A39,Mesotrione,3x,2,0,0,1,1
2,A39,Mesotrione,3x,3,0,0,1,1
2,A39,Mesotrione,3x,4,0,0,1,1
2,A41,Fomesafen,0.5x,1,2,0.026,0.933884298,0.978542986
2,A41,Fomesafen,0.5x,2,0,0,1,1
2,A41,Fomesafen,0.5x,3,0,0,1,1
2,A41,Fomesafen,0.5x,4,0,0,1,1
2,A41,S-metolachlor,0.5x,1,0,0,1,1
2,A41,S-metolachlor,0.5x,2,0,0,1,1
2,A41,S-metolachlor,0.5x,3,0,0,1,1
2,A41,S-metolachlor,0.5x,4,0,0,1,1
2,A41,Mesotrione,0.5x,1,0,0,1,1
2,A41,Mesotrione,0.5x,2,0,0,1,1
2,A41,Mesotrione,0.5x,3,0,0,1,1
2,A41,Mesotrione,0.5x,4,0,0,1,1
2,A41,Fomesafen,1x,1,0,0,1,1
2,A41,Fomesafen,1x,2,0,0,1,1
